bg_id,id
138233,341554
138233,144864
138233,172155
138233,69789
138233,249552
138233,261321
138233,185123
138233,215616
138233,122294
138233,157026
138233,95064
138233,108784
138233,230273
138233,261588
138233,241203
138233,158976
138233,180616
138649,246895
138649,173294
138649,219985
138649,182770
138649,295574
138649,160902
138649,183482
138649,183572
138649,268355
138649,268356
138649,298345
138649,168998
138649,244196
138649,148575
138649,186775
138649,187353
138649,202096
138649,177939
138649,158275
138649,186773
138649,253564
138649,191579
138649,217471
138649,242753
138649,270939
138649,280472
138649,147363
139771,275972
143185,122522
143185,134726
143185,216199
143185,198487
143185,358515
143185,177802
143185,306697
143185,160018
143185,162559
143185,247724
143185,168917
143185,151004
143185,241225
143185,143185
143185,216658
143185,274590
143185,266938
98,3618
160902,246895
160902,138649
160902,186772
160902,173294
160902,219985
160902,182770
160902,295574
160902,183572
160902,298345
160902,168998
160902,244196
160902,148575
160902,186775
160902,187353
160902,202096
160902,177939
160902,158275
160902,186773
160902,253564
160902,191579
160902,217471
160902,242753
160902,270939
160902,280472
160902,147363
112138,203719
112138,151456
112138,170568
112138,228116
112138,155827
145189,173156
145189,156659
145189,161546
145189,161547
145189,210342
145189,255970
145189,195569
145189,268802
145189,257284
145189,99975
145189,323352
145189,113401
145189,131325
145189,241761
145189,195244
145189,85256
145189,196072
145189,203655
145189,189341
145189,170984
271615,217372
198487,122522
198487,134726
198487,216199
198487,358515
198487,177802
198487,306697
198487,160018
198487,162559
198487,247724
198487,168917
198487,151004
198487,241225
198487,143185
198487,216658
198487,274590
198487,266938
268201,268191
268201,216734
268201,291794
268201,322561
268201,322562
268201,322563
268201,320527
268201,244271
268201,266967
268201,266966
268201,266964
268201,266965
24310,33451
24310,66510
24310,142402
24310,173634
24310,212662
24310,244258
24310,330097
24310,249578
24310,46530
314088,352606
314088,251658
310448,256952
6205,20609
1887,247840
1887,161562
142961,116998
142961,152765
142961,140951
296345,307511
296345,2511
295564,274637
295564,335764
295564,315060
295564,294484
295564,326937
295564,326934
295564,354544
295564,284778
295564,284777
295564,325635
295564,326933
295564,274638
295564,326936
24703,54361
24703,11170
24703,27976
261594,180241
261594,287754
261594,326624
261594,283077
261594,224597
261594,337397
217083,527
217083,31999
217083,7854
56931,16496
168998,246895
168998,138649
168998,186772
168998,173294
168998,219985
168998,182770
168998,160902
168998,183482
168998,183572
168998,268355
168998,268356
168998,298345
168998,244196
168998,148575
168998,186775
168998,187353
168998,202096
168998,177939
168998,158275
168998,186773
168998,253564
168998,191579
168998,217471
168998,242753
168998,270939
168998,280472
168998,147363
225167,283137
67877,142271
66510,24310
66510,33451
66510,142402
66510,173634
66510,212662
66510,244258
66510,330097
66510,237282
66510,46530
66510,237281
244513,177524
157026,200456
157026,341554
157026,144864
157026,172155
157026,69789
157026,249552
157026,261321
157026,185123
157026,215616
157026,122294
157026,95064
157026,138233
157026,108784
157026,230273
157026,158976
157026,213788
157026,180616
266966,268201
266966,216734
266966,322561
266966,322562
266966,322563
266966,320527
266966,266967
266966,266964
266966,266965
266966,348406
180771,299566
180771,263192
180771,257145
49,13530
260300,295577
260300,354342
223376,293387
223376,273482
223376,339062
223376,265039
223376,294756
310100,167355
65564,123955
216632,292974
283619,232832
283619,312318
172737,235555
251551,176165
251551,191597
251551,299452
9910,15953
9910,9203
113289,156097
54361,24703
54361,11170
54361,27976
235555,98918
235555,221769
235555,318450
235555,47055
235555,172737
235555,281655
98918,97915
98918,221769
98918,318450
98918,235555
153507,191872
152765,142961
152765,116998
152765,140951
240271,324657
242653,276090
168788,196202
424,42040
92190,187872
92190,156548
173156,128664
173156,161546
173156,161547
173156,291154
173156,210342
173156,255970
173156,195569
173156,268802
173156,319794
173156,257284
173156,99975
173156,323352
173156,113401
173156,131325
173156,195244
173156,85256
173156,196072
173156,287456
173156,145189
173156,203655
173156,189341
173156,266129
173156,284491
173156,170984
189660,159109
1442,21369
122240,42939
122240,29368
122240,231942
285775,272453
285775,257501
285775,316080
285775,301607
285775,351113
252399,170416
192802,236125
312318,232832
312318,283619
162388,298528
162388,123123
162388,204728
162388,174400
162388,89409
112686,301662
112686,221366
112686,248075
112686,173200
65282,68858
65282,158130
65282,75448
65282,232981
301919,329670
205158,178900
205158,220775
205158,220774
205158,198773
205158,290028
148203,178494
198287,127398
298229,162007
15953,9203
15953,9910
131904,156372
210290,156689
210290,200171
88408,143680
88408,96152
88408,113927
172503,101721
12692,95234
12692,172062
12692,214898
12692,267506
12692,316850
12692,164110
197572,180241
197572,218933
233208,247567
155463,125678
155463,221368
155463,142852
155463,167763
155463,301665
155463,246535
155463,221369
320,338732
320,287470
102237,284982
158339,158340
158339,191998
158339,188561
158339,173319
158339,175222
158339,188198
158339,158341
306882,306881
306882,251678
306882,245654
144864,200456
144864,341554
144864,172155
144864,69789
144864,249552
144864,261321
144864,185123
144864,215616
144864,122294
144864,157026
144864,95064
144864,138233
144864,108784
144864,230273
144864,261588
144864,241203
144864,158976
144864,180616
196496,320459
196496,149951
196496,337512
196496,337513
196496,249421
214484,331582
214484,244769
214484,285972
220775,178900
220775,205158
220775,220774
220775,198773
220775,290028
136056,12002
191004,234511
336382,298047
19764,527
19764,31999
19764,7854
249763,233961
142121,132372
266965,268201
266965,216734
266965,322561
266965,322562
266965,322563
266965,320527
266965,266967
266965,266966
266965,266964
266965,348406
22143,22161
247104,320698
175621,287608
175621,287611
278553,278554
278553,302926
278553,318098
198138,252688
40529,1566
234396,252776
234396,327313
266967,268201
266967,216734
266967,322561
266967,322562
266967,322563
266967,320527
266967,266966
266967,266964
266967,266965
266967,348406
142271,67877
253664,341876
180956,204431
180956,286927
180956,255293
180956,147949
180956,163166
212346,146791
212346,322984
212346,334203
212346,273655
212346,150997
212346,322985
212346,273654
131835,174973
131835,246855
318472,359065
8730,133518
8730,36597
8730,202989
256066,329748
256066,264198
191925,299571
123609,123607
118705,83195
137423,214747
137423,212580
137423,212581
137423,125548
137423,152899
137423,169275
137423,172969
137423,169274
137423,269214
45748,822
45748,329954
11229,222194
331050,256382
331050,352764
331050,284760
331050,299047
331050,271518
266964,268201
266964,216734
266964,322561
266964,322562
266964,322563
266964,320527
266964,266967
266964,266966
266964,266965
266964,348406
302336,335528
258074,330973
124965,126008
124965,124969
124965,122588
124965,124968
124965,59946
124965,172220
124965,91872
124965,228668
124965,264196
124965,66356
300905,340749
284775,332018
284775,302991
284775,292034
284775,292033
284775,302990
284775,313292
284775,292029
284775,299270
284775,292032
284775,292031
284775,319290
284775,303036
284775,299266
284775,299268
284775,337500
284775,355787
284775,292030
284775,336632
284775,309857
284775,355786
145633,341554
19643,241311
798,5736
798,7103
798,7104
156501,171662
158340,191998
158340,188561
158340,173319
158340,158339
158340,175222
158340,188198
158340,158341
185123,200456
185123,341554
185123,144864
185123,172155
185123,69789
185123,249552
185123,261321
185123,215616
185123,122294
185123,157026
185123,95064
185123,138233
185123,108784
185123,230273
185123,241203
185123,158976
185123,213788
185123,180616
41429,207587
41429,129122
216658,122522
216658,134726
216658,216199
216658,198487
216658,358515
216658,177802
216658,306697
216658,160018
216658,162559
216658,247724
216658,168917
216658,151004
216658,241225
216658,143185
216658,274590
216658,266938
216199,122522
216199,134726
216199,198487
216199,358515
216199,177802
216199,306697
216199,160018
216199,162559
216199,247724
216199,168917
216199,151004
216199,241225
216199,143185
216199,216658
216199,274590
216199,266938
204431,286927
204431,255293
204431,180956
204431,147949
204431,163166
262547,359300
262547,264373
262547,322543
122588,126008
122588,124969
122588,124965
122588,124968
122588,59946
122588,172220
122588,91872
122588,228668
122588,264196
122588,66356
2288,2287
127127,274128
127127,152510
127127,142555
32674,67426
276925,351652
276925,286862
276925,286861
168054,250865
176524,139131
176524,124839
145976,84419
130882,186799
108,527
108,31999
108,7854
258309,308367
173200,112686
173200,301662
173200,221366
173200,248075
168679,198029
168679,215392
295577,260300
295577,354342
191301,285783
225729,231573
225729,231574
22532,36482
124839,176524
124839,139131
124839,143370
171890,232823
204801,315525
197065,150999
197065,175223
168274,193953
168274,351487
153097,196418
173634,24310
173634,33451
173634,66510
173634,142402
173634,212662
173634,244258
173634,330097
173634,237282
173634,46530
173634,237281
129731,155411
315060,295564
315060,274637
315060,335764
315060,294484
315060,326937
315060,326934
315060,354544
315060,284778
315060,284777
315060,325635
315060,326933
315060,274638
315060,326936
203411,245389
203411,255678
216403,297612
167763,125678
167763,221368
167763,155463
167763,142852
167763,160958
167763,301665
167763,246535
167763,221369
234931,205359
8170,19653
8170,13751
96152,88408
96152,143680
96152,113927
32441,271540
32441,271527
32441,260751
32441,302327
32441,244359
32441,271643
32441,273280
32441,340078
32441,297542
32441,273282
32441,273281
32441,260752
32441,271535
32441,186243
32441,186569
3439,222193
3439,319313
3439,222192
3439,352211
3439,222191
3439,222190
156548,187872
156548,92190
124969,126008
124969,124965
124969,122588
124969,124968
124969,59946
124969,172220
124969,91872
124969,228668
124969,264196
124969,66356
23686,60682
142402,24310
142402,33451
142402,66510
142402,173634
142402,212662
142402,244258
142402,330097
142402,237282
142402,46530
142402,237281
90870,136284
119866,208754
119866,129165
224483,316291
224483,316289
224483,316290
224483,316288
224483,185381
224483,185378
224483,180543
224483,185380
224483,256742
224483,256778
224483,256779
224483,256780
224483,287325
224483,287326
224483,265755
224483,265754
224483,265752
224483,356904
224483,356908
224483,356900
224483,356901
224483,356903
247342,345792
198707,134253
2639,2238
160958,125678
160958,221368
160958,252576
160958,167763
160958,301665
2162,316664
124668,171978
42939,29368
42939,231942
42939,122240
228668,126008
228668,124969
228668,124965
228668,122588
228668,124968
228668,59946
228668,172220
228668,91872
228668,264196
228668,66356
36708,83040
11168,305882
11168,310672
11168,306431
11168,305879
2165,310953
127493,238805
127493,313829
127493,193699
124968,126008
124968,124969
124968,124965
124968,122588
124968,59946
124968,172220
124968,91872
124968,228668
124968,264196
124968,66356
128664,337617
128664,326235
128664,173156
128664,268802
128664,319794
128664,323352
20545,89415
20545,218913
20545,182952
20545,271227
20545,291440
20545,271225
20545,182541
20545,142556
20545,271228
20545,192320
20545,327645
20545,291381
