bg_id,id
129294,331755
66085,34585
235544,155624
160964,24742
319793,250643
298586,330664
545,24209
22287,342807
22287,3349
2290,1735
152757,136991
24070,5699
335764,3284
10660,43774
13883,30869
1419,21047
86955,1927
38657,153623
13293,178892
13293,352817
1666,1608
258104,210663
174744,4562
2633,206925
2633,165587
2633,129615
6541,296449
6541,15866
257164,80771
180325,158
180325,10
180325,147542
180325,122213
180325,711
75789,165586
4204,193238
29308,119
249821,224037
31056,2316
3128,308
173294,91536
218995,180355
218995,182029
200924,40760
187353,91536
1710,33521
224133,262818
286428,20100
282418,199042
56933,155693
56933,152758
10383,181
195227,159473
171835,244820
247160,2406
183572,91536
3553,54620
1768,233020
75223,193105
278554,271321
173805,348877
40531,39463
40531,298572
40531,15
40531,40529
298572,39463
298572,15
298572,40531
298572,40529
98085,814
229427,314243
229427,160044
303554,107529
30804,182544
30804,181520
30804,165027
30804,162687
154634,158742
264637,196340
3464,263996
38749,13
27739,254588
216856,252135
32989,291434
32989,10829
32989,4258
265784,22141
273264,347900
273264,249675
271512,256620
257096,89910
299255,223321
859,28
63706,432
4095,1927
205885,432
155689,103885
283,7614
283,1563
52328,147537
52328,187676
235,25685
173319,147883
173319,158341
172225,246398
172225,256804
172225,343282
172225,341164
129090,198741
129090,164812
129090,157838
73538,258
130390,226254
286344,38823
192297,153507
254213,296167
254213,300367
254213,300369
804,342070
32114,609
36345,258
230408,249833
230408,287863
230408,1406
84159,192777
1431,31198
1431,32234
4212,215565
267,29972
92120,248490
173536,293925
20079,259
7929,37184
329450,105
110,22581
110,1310
550,172164
32838,341336
256707,359612
93971,40213
