ver_id,id
508693,2188
554799,2195
110035,2184
23844,2184
558489,2184
487940,2188
579059,2203
513555,2184
373770,2199
260230,2184
32040,2184
542092,2184
542093,2203
190361,2184
253437,2184
253437,2188
220363,2184
230215,2184
280153,2184
273652,2184
451453,2184
466212,2188
249575,2184
72317,2184
323135,2184
323135,2187
36924,2184
36924,2187
36924,2203
342646,2184
91688,2184
91688,2187
91688,2203
381383,2184
210265,2188
297592,2183
297592,2184
297592,2187
297592,2188
297592,2193
114008,2203
255245,2184
114007,2184
261765,2188
255226,2184
188455,2184
214694,2184
32949,2184
215287,2188
248232,2188
137581,2181
50176,2184
237081,2184
260259,2187
35973,2184
26432,2188
386128,2184
386128,2188
549511,2183
496361,2188
36801,2188
308206,2184
308206,2194
498922,2184
264994,2184
283452,2184
444846,2184
452038,2184
41084,2184
247499,2184
328846,2183
89869,2182
89869,2184
89869,2186
89869,2187
89869,2188
89869,2193
89869,2198
89869,2203
89869,2204
75544,2184
338340,2191
317884,2199
500313,2184
542775,2184
333296,2180
221405,2193
182937,2184
182937,2187
182937,2188
180219,2199
505240,2200
505240,2203
267501,2665
305862,2184
365113,2184
26571,2184
26571,2188
301197,2184
119434,2199
132758,2184
93098,2184
93098,2187
49675,2184
192920,2184
294383,2203
36075,2184
556354,2184
599673,2187
459977,2184
502959,2184
376990,2184
234660,2184
29964,2188
111022,2184
71728,2184
187841,2187
442489,2184
149982,2183
417958,2184
23767,2184
49484,2184
289580,2184
113469,2184
228916,2184
29285,2184
29285,2187
23768,2184
23768,2187
259573,2200
147513,2187
73768,2188
73769,2188
106205,2182
106205,2184
183114,2183
183114,2184
183114,2187
183114,2188
183114,2203
571628,2181
507957,2184
507957,2203
594718,2184
594718,2203
595134,2193
330815,2184
390018,2183
390018,2184
390018,2187
390018,2188
408356,2199
362437,2184
361121,2184
497825,2184
391758,2184
293238,2184
340354,2188
524695,2195
321727,2183
321727,2184
321727,2187
321727,2188
321727,2193
321727,2200
321727,2202
321727,2203
338608,2199
319699,2203
401478,2665
263857,2183
263857,2187
247140,2180
247140,2191
247140,2201
247140,2206
279648,2187
451647,2187
229145,2188
235583,2182
235583,2186
235583,2198
235583,2204
230364,2199
56872,2184
586644,2184
586644,2194
484689,2194
169907,2184
221532,2184
221532,2187
221532,2188
221532,2193
221532,2202
275666,2199
493375,2184
493375,2187
493375,2188
493375,2193
493375,2194
493375,2203
509489,2184
509489,2188
177811,2184
497241,2184
542603,2182
38889,2182
147743,2183
233449,2184
38891,2184
95483,2184
31315,2185
67106,2185
38887,2186
33623,2186
228187,2186
228187,2204
38886,2187
185161,2188
110120,2188
38888,2198
38885,2198
105309,2184
38882,2204
38890,2204
242679,2184
238635,2184
369937,2184
418006,2184
356618,2187
98243,2184
508052,2184
257266,2188
471376,2184
208491,2184
232513,2184
325140,2199
175495,2184
168182,2184
253912,2184
24641,2184
270780,2188
33797,2188
27429,2184
27429,2188
27429,2199
242142,2184
588672,2180
501655,2184
547952,2187
588673,2188
588674,2191
588675,2203
532576,2183
532576,2184
532576,2187
532576,2188
532576,2193
532576,2203
532578,2181
532578,2184
532578,2187
532578,2188
532578,2195
532578,2203
532575,2183
532575,2184
532575,2187
532575,2188
532575,2193
532575,2203
530736,2183
530736,2184
530736,2187
530736,2188
530736,2193
530736,2203
532574,2183
532574,2184
532574,2187
532574,2188
532574,2193
532574,2203
322025,2184
322025,2188
29062,2184
479993,2184
414873,2181
414873,2184
414873,2194
178830,2184
570124,2187
467377,2184
589383,2184
522914,2188
23256,2183
23256,2184
23256,2187
23256,2188
23256,2193
23256,2203
474112,2184
507625,2184
156086,2184
110892,2184
325715,2184
170684,2184
96039,2184
580167,2180
568370,2188
208689,2184
130010,2184
41187,2184
488205,2184
529252,2187
503007,2193
534959,2203
101703,2184
602225,2183
527202,2184
495163,2187
583482,2188
563748,2193
537222,2194
588857,2203
41186,2184
442278,2183
441866,2188
462053,2180
462053,2184
462053,2187
462053,2188
462053,2189
462053,2193
462053,2199
462053,2200
462053,2203
22616,2184
554866,2184
554866,2187
409464,2184
409464,2187
409464,2188
409464,2191
409464,2201
292632,2184
509776,2181
430085,2184
370879,2194
270698,2184
193734,2184
270699,2184
94378,2184
76599,2188
603244,2188
30168,2183
30168,2184
30168,2187
30168,2188
30168,2193
30168,2203
272721,2184
274254,2184
274253,2184
530471,2184
532675,2184
274252,2184
482629,2202
482629,2665
570266,2184
280394,2184
448096,2184
111087,2184
74762,2184
246299,2184
246299,2186
397497,2182
397497,2183
397497,2184
397497,2186
397497,2187
397497,2188
397497,2198
397497,2199
397497,2204
287346,2199
179945,2187
196927,2184
196927,2187
349758,2184
569126,2184
569126,2187
591146,2184
521389,2184
426579,2184
426579,2188
426579,2191
162952,2184
577976,2203
458855,2203
415958,2184
441606,2188
602486,2191
459142,2202
403129,2184
403129,2193
231562,2184
25699,2184
569206,2184
569206,2188
293140,2184
339642,2184
322378,2203
401908,2184
401908,2187
440087,2184
440087,2187
467158,2188
490992,2191
440719,2193
524665,2195
527820,2184
29982,2188
395521,2184
109471,2184
210950,2184
552723,2184
41048,2184
190815,2184
290970,2184
83705,2184
240377,2184
485979,2184
485979,2193
370687,2184
250462,2184
122227,2184
25349,2184
51264,2184
216160,2184
110414,2184
28636,2184
258839,2184
258839,2187
258839,2203
40649,2183
40649,2184
40649,2187
40649,2188
40649,2193
354819,2183
354819,2184
354819,2187
354819,2188
354819,2193
92421,2184
92421,2187
92421,2203
510745,2184
591011,2179
299856,2184
267635,2184
267635,2187
315393,2185
422446,2186
321265,2184
321265,2187
364514,2187
313640,2188
259847,2190
498108,2195
531197,2199
305365,2203
46782,2184
359957,2184
425593,2187
392961,2188
410423,2199
421872,2203
72277,2184
137132,2184
72278,2188
319047,2184
319048,2187
322938,2188
389960,2193
428122,2200
405952,2203
213657,2202
169164,2184
529152,2184
520867,2184
515256,2184
170683,2184
318989,2187
348980,2203
335287,2200
30928,2184
28810,2183
48881,2184
28807,2188
52930,2203
39229,2184
39229,2187
44451,2184
31513,2184
29203,2184
461345,2184
550128,2188
408974,2181
239614,2184
532054,2184
303364,2184
564351,2184
451893,2184
143993,2200
208481,2189
108124,2184
170697,2184
209329,2184
21657,2184
483534,2188
483496,2184
567858,2183
493003,2184
572072,2188
492578,2184
43063,2184
69678,2194
79225,2187
104850,2184
69371,2184
26406,2183
26013,2184
26407,2187
26404,2184
26404,2187
26404,2188
29282,2184
40904,2184
42496,2194
30218,2184
485439,2184
34048,2183
26609,2183
34429,2188
32690,2188
463661,2199
113595,2183
113595,2184
113595,2187
113595,2188
113595,2193
136025,2182
136025,2186
136025,2198
136025,2204
538045,2189
490983,2191
391773,2184
391773,2187
391773,2188
391773,2193
391773,2203
576098,2200
483150,2202
560287,2203
372731,2184
372731,2188
326818,2188
164501,2188
483794,2194
34457,2184
34457,2188
33550,2184
167069,2184
238636,2184
323988,2184
323988,2186
323988,2204
315298,2183
315298,2184
315298,2187
315298,2188
301390,2183
301390,2184
301390,2187
301390,2188
340770,2184
340770,2187
340770,2188
24602,2184
24602,2188
124920,2183
124920,2187
124920,2193
124920,2203
192751,2184
191476,2184
78367,2184
280972,2184
83791,2184
549775,2184
102365,2188
435697,2184
442152,2184
583104,2184
571152,2184
575060,2184
245251,2184
205206,2182
205206,2186
205206,2198
205206,2204
26435,2188
203700,2189
30390,2183
30390,2184
30390,2187
30390,2188
30390,2193
30393,2203
165249,2184
278941,2183
278941,2184
278941,2187
278941,2188
278941,2203
391528,2184
391528,2187
73717,2184
188739,2184
463379,2188
516264,2199
524029,2193
239403,2182
103488,2186
158352,2204
31699,2204
205127,2183
205127,2188
212894,2184
531867,2711
531867,2203
103493,2203
212895,2203
212896,2203
212787,2203
323643,2187
323643,2188
373892,2187
373892,2188
532001,2179
532001,2203
532092,2179
532092,2203
209581,2201
286502,2181
286502,2184
286502,2714
212849,2183
564127,2188
51549,2203
212784,2183
531343,2183
68414,2193
530865,2184
586774,2184
557929,2184
521951,2184
521951,2203
212785,2200
212848,2200
265089,2200
121630,2200
75395,2200
158332,2186
528716,2187
299447,2184
534110,2188
534539,2188
534547,2188
497458,2188
445856,2188
68947,2203
278009,2200
212846,2200
426769,2184
420373,2184
191592,2184
467643,2184
225776,2184
321349,2184
291362,2184
305529,2184
305529,2187
479546,2184
229612,2186
102114,2184
376703,2187
212768,2184
290305,2184
297960,2188
483538,2188
451544,2193
456005,2182
456005,2186
456005,2198
456005,2204
212908,2200
164840,2184
510728,2203
576103,2203
365495,2203
457934,2203
449902,2203
199912,2183
199912,2187
210658,2191
437219,2184
103475,2184
103483,2184
103491,2182
103492,2186
412568,2204
223701,2190
525887,2195
544502,2195
103496,2349
103490,2200
212835,2200
212840,2187
103494,2187
70241,2187
70241,2188
552635,2817
552635,2675
552635,2179
552635,2180
552635,2188
552635,2191
552635,2201
552635,2681
552635,2206
552635,2207
33560,2204
328245,2189
103478,2187
212834,2184
264587,2184
212770,2184
43320,2184
212912,2184
63780,2184
212906,2184
24743,2184
76515,2184
180796,2184
29157,2184
79881,2184
103481,2184
226414,2184
29315,2184
29315,2187
337593,2184
337593,2187
212803,2184
212803,2187
533037,2184
533037,2187
51690,2184
51690,2187
212794,2184
212794,2203
296596,2184
296596,2203
51688,2184
51688,2203
538316,2184
538316,2187
103497,2181
103497,2184
103477,2194
147193,2184
69068,2184
51298,2184
71198,2184
88711,2184
73613,2184
26094,2184
129419,2184
187276,2184
212771,2181
289048,2182
287219,2182
212910,2183
36869,2183
248832,2183
272404,2183
212877,2184
212766,2184
103489,2186
176206,2186
212795,2187
244079,2187
212839,2187
365997,2188
171964,2188
114437,2188
78663,2188
203511,2188
82922,2188
564117,2188
182717,2188
329823,2188
564019,2188
164383,2188
231479,2188
235757,2188
183620,2188
213006,2188
213007,2188
212769,2188
212891,2189
288133,2189
212911,2189
39725,2189
121195,2189
183563,2191
460714,2193
228027,2193
447482,2193
527722,2193
212767,2182
212767,2186
212767,2198
212767,2204
103499,2198
103486,2199
212897,2200
212850,2202
212844,2203
212852,2203
433736,2203
269174,2180
367340,2204
466053,2204
472353,2204
33564,2204
103780,2204
212778,2203
52586,2184
270494,2199
145381,2188
192876,2183
532000,2203
69817,2202
39765,2184
159934,2184
52443,2184
121280,2184
25231,2184
66310,2184
263622,2184
212793,2184
212838,2184
212909,2184
136046,2184
212874,2184
32895,2184
212878,2184
25548,2184
76429,2184
363512,2184
371613,2184
212776,2184
103476,2184
212893,2184
212851,2184
212798,2184
276276,2184
468155,2184
191588,2184
225188,2188
184219,2184
292086,2184
552861,2184
417457,2184
40987,2184
498993,2181
374290,2184
453425,2188
223547,2186
223547,2204
76881,2184
98942,2187
72516,2188
100957,2193
452629,2198
258517,2198
158679,2182
25963,2183
130499,2184
28268,2184
440316,2181
440316,2184
440316,2194
495202,2181
495202,2184
495202,2194
354800,2184
467525,2184
585316,2184
355631,2184
416963,2187
575298,2184
27518,2184
27518,2187
27518,2200
27518,2203
301319,2184
452369,2184
27430,2184
33933,2188
514542,2184
470447,2187
531170,2195
101243,2189
42355,2188
282128,2184
278152,2193
219978,2184
219978,2187
219978,2188
219978,2193
219978,2203
43020,2184
315870,2188
114665,2188
295560,2184
41073,2184
171546,2184
189415,2184
96080,2184
143861,2184
82400,2184
508817,2184
82401,2184
49752,2184
61797,2184
343949,2184
443105,2184
543992,2184
412677,2184
447941,2184
447941,2187
465376,2184
250858,2184
250858,2199
169163,2184
230510,2184
230510,2188
446462,2184
565391,2187
466539,2203
443592,2184
443592,2188
533523,2184
533523,2188
602411,2193
602410,2193
114242,2188
28554,2188
58173,2188
28556,2188
28561,2184
28561,2187
28561,2188
28561,2193
51041,2188
114244,2182
424097,2184
53532,2184
315132,2184
470846,2184
470846,2187
470846,2188
470846,2193
470846,2194
470846,2203
121904,2184
121904,2188
105359,2187
356289,2188
257335,2194
84536,2184
601703,2180
558496,2184
539371,2203
487938,2188
579061,2203
569403,2184
525143,2184
302976,2181
302976,2184
302976,2188
524879,2195
31392,2188
27395,2184
27395,2187
27395,2203
241691,2199
33031,2182
33031,2186
33031,2198
33031,2204
60759,2184
25612,2184
315044,2184
315044,2188
93818,2184
91443,2184
44067,2184
51795,2184
205879,2200
311662,2200
560964,2184
583476,2188
561283,2193
581862,2203
432844,2184
416726,2184
416726,2203
474780,2202
127406,2184
127406,2203
107646,2183
107646,2184
107646,2187
107646,2188
301569,2199
415772,2184
415772,2187
415772,2188
415772,2203
400928,2203
399689,2187
547400,2187
340350,2184
339530,2184
225475,2184
293535,2184
293535,2187
293535,2188
293535,2193
155631,2180
155631,2182
155631,2183
155631,2184
155631,2185
155631,2187
155631,2188
155631,2189
155631,2191
155631,2193
155631,2195
155631,2196
155631,2197
155631,2199
155631,2201
155631,2202
155631,2207
155631,2203
583859,2180
459497,2184
583857,2187
597329,2188
582160,2191
584069,2193
583856,2199
583858,2203
583860,2665
42444,2184
395872,2184
262251,2199
255488,2184
255488,2187
229915,2183
229915,2184
229915,2187
229915,2188
229915,2349
459223,2184
492160,2184
285803,2184
309247,2199
256242,2184
328466,2187
182300,2184
482088,2184
397109,2184
244812,2184
241943,2184
295419,2184
241944,2194
299852,2184
301376,2184
302913,2184
25957,2188
33691,2187
408957,2181
395369,2184
395369,2187
405033,2188
505597,2195
510766,2199
457305,2202
300486,2194
193129,2184
426588,2184
310918,2200
72912,2184
33490,2187
453602,2184
453602,2186
102959,2184
337041,2181
25984,2184
69482,2194
56837,2184
56837,2188
56837,2194
246116,2184
335419,2184
527056,2184
527056,2187
291729,2184
249953,2184
30926,2184
26677,2184
114801,2184
325746,2184
111071,2184
111071,2188
268104,2184
268104,2187
293192,2184
293192,2187
197698,2184
66830,2184
432863,2184
409109,2184
302331,2187
339913,2188
362219,2203
351718,2184
456811,2188
498023,2195
202880,2184
312376,2184
87987,2184
536087,2184
481547,2184
479229,2184
548482,2184
370823,2184
422858,2184
267154,2184
362438,2184
233790,2184
30498,2184
218221,2184
35965,2184
404893,2184
570359,2184
48939,2184
127147,2184
335068,2184
335068,2187
327031,2193
530290,2191
276661,2184
321292,2184
220121,2184
220122,2184
220123,2184
483761,2184
288356,2184
41170,2184
408822,2184
279285,2184
300288,2188
320650,2191
304833,2199
124225,2194
247051,2184
124224,2184
255746,2184
255746,2199
493040,2184
493042,2187
493041,2188
493043,2203
403407,2184
299860,2184
232808,2184
102394,2184
58737,2184
48620,2184
480391,2184
32044,2184
102396,2184
570142,2184
570142,2187
570142,2188
55081,2184
21186,2184
28247,2188
502048,2184
534490,2184
88143,2184
416713,2188
31669,2347
188215,2184
188216,2184
542647,2182
542647,2198
542647,2204
500379,2203
38987,2186
188211,2204
188214,2186
188214,2204
594475,2181
594475,2656
594475,2180
594475,2182
594475,2183
594475,2184
594475,2185
594475,2186
594475,2187
594475,2188
594475,2189
594475,2191
594475,2696
594475,2193
594475,2195
594475,2196
594475,2197
594475,2199
594475,2202
594475,2206
594475,2207
594475,2203
594475,2204
76290,2189
61975,2199
44261,2184
32270,2184
48867,2184
513154,2184
67609,2184
341020,2184
68208,2184
224684,2184
527431,2184
192525,2184
105358,2188
211012,2199
165760,2184
497731,2187
570498,2188
565507,2191
552873,2203
27514,2187
321070,2183
316438,2184
316438,2187
296100,2184
296100,2187
296100,2188
296100,2193
72919,2184
72919,2188
109090,2188
389834,2187
307300,2188
189587,2183
189587,2184
189587,2187
388685,2202
174530,2184
262782,2187
314161,2189
176374,2190
174528,2191
174527,2193
140555,2184
140555,2188
140555,2193
350613,2199
350612,2199
174529,2202
206833,2203
58706,2188
444484,2184
245991,2187
440239,2187
467506,2181
365115,2184
496545,2184
23796,2184
257459,2184
197874,2184
139253,2184
139254,2184
263732,2184
43261,2184
151212,2184
122925,2187
188842,2187
82161,2188
276064,2188
180798,2193
126236,2194
259620,2199
544369,2184
141277,2179
141278,2184
74694,2184
141284,2187
141276,2203
141280,2184
141283,2184
141286,2184
416999,2184
167898,2184
49053,2184
542210,2184
542307,2184
433133,2184
577313,2188
404097,2184
589455,2184
589455,2653
109635,2184
27956,2184
63628,2184
218654,2184
218693,2184
218695,2184
218700,2184
218702,2184
218703,2184
273533,2184
273534,2184
273535,2184
273536,2184
218698,2188
358396,2184
21818,2184
237033,2184
75873,2184
263754,2184
95797,2184
268133,2184
23185,2184
159855,2184
384977,2184
303330,2194
50323,2184
50323,2187
301028,2203
237296,2184
84294,2187
118434,2199
168265,2203
370347,2180
123704,2184
32427,2187
178556,2202
123044,2184
39476,2184
289472,2184
264393,2181
307512,2183
34261,2183
326561,2187
393868,2187
20477,2188
125400,2188
262944,2188
405046,2190
488647,2202
251651,2202
20839,2184
203217,2193
20845,2194
20841,2184
20843,2184
20844,2184
263858,2184
20838,2184
20840,2184
290805,2199
567304,2203
276549,2203
254575,2184
509637,2181
49716,2184
385788,2203
175432,2189
223358,2190
25015,2184
176049,2349
463282,2200
203871,2200
203872,2200
110026,2184
110027,2184
559659,2200
111088,2184
70650,2184
70650,2203
550755,2184
292749,2184
292749,2193
323297,2193
293898,2184
293898,2193
246554,2184
138190,2184
138190,2199
268389,2184
268389,2203
409482,2184
409482,2188
409482,2203
377049,2183
377049,2184
377049,2187
377049,2188
377049,2193
377049,2203
599261,2183
599751,2184
588308,2188
588508,2195
599300,2182
599300,2186
599300,2198
599300,2204
30802,2187
189119,2184
110215,2184
34053,2188
271335,2187
102362,2188
49280,2184
168878,2188
102361,2203
20624,2188
26734,2184
185324,2184
205504,2184
185326,2184
185326,2187
139271,2184
139272,2184
139272,2187
215763,2656
215763,2180
215763,2191
215763,2199
215763,2202
215763,2206
215763,2207
215763,2665
145753,2183
145753,2184
145753,2187
145753,2188
145753,2193
214799,2182
214799,2184
214799,2186
214799,2187
214799,2198
214799,2200
214799,2203
214799,2204
530475,2195
240544,2181
240545,2181
240546,2181
459399,2181
441891,2184
240523,2181
76060,2181
76059,2181
240524,2181
76061,2181
240539,2181
240542,2181
76063,2181
240530,2181
240525,2181
240533,2181
240529,2181
240526,2181
240532,2181
240528,2181
240527,2181
240531,2181
203643,2181
203642,2181
204099,2181
240535,2181
240534,2181
240536,2181
240543,2181
202542,2184
560903,2184
394416,2184
394416,2194
394416,2203
134184,2184
358759,2184
34851,2184
34854,2184
23756,2184
34853,2184
74595,2184
22756,2184
548261,2184
314665,2184
56873,2184
56873,2194
315391,2184
422700,2183
398658,2184
484811,2186
398659,2187
398660,2188
104303,2184
27452,2184
239530,2184
243270,2188
243272,2193
525894,2181
358813,2194
265071,2202
208873,2184
312939,2184
423827,2184
466955,2181
466955,2184
106242,2184
106241,2184
299718,2184
357024,2184
565130,2181
586563,2180
593911,2183
548746,2184
529960,2187
569021,2188
558072,2199
32406,2188
92492,2184
574525,2184
111621,2187
505318,2187
543062,2195
111620,2188
147773,2183
147773,2184
147773,2187
147773,2188
178557,2202
105448,2184
165583,2184
178836,2184
29772,2184
29485,2184
231902,2199
70568,2184
314585,2184
164103,2184
168995,2184
535420,2184
410893,2184
107215,2184
294897,2184
185159,2184
246976,2184
246976,2188
138088,2184
141558,2184
159834,2184
200336,2184
569005,2181
409839,2184
409839,2187
409839,2188
409839,2194
449384,2203
533942,2184
532095,2184
425624,2184
344300,2183
344300,2184
344300,2187
344300,2188
340321,2184
340321,2203
280326,2183
280326,2184
280326,2187
280326,2188
280326,2193
280326,2203
83246,2183
83248,2187
83245,2183
83245,2184
83245,2187
83245,2188
83245,2193
83245,2203
166207,2184
166207,2193
434808,2181
471233,2181
471233,2184
579035,2195
495837,2184
100919,2184
100919,2187
100919,2188
100919,2193
100919,2203
579679,2184
534440,2184
184392,2184
32370,2194
32369,2184
82178,2186
167932,2204
182405,2204
45716,2188
235358,2183
235358,2184
235358,2187
235358,2188
91500,2184
206838,2184
301089,2184
29864,2184
211276,2188
457961,2188
447066,2184
369676,2184
346216,2187
392968,2188
409874,2193
447946,2200
366950,2203
520372,2184
560454,2184
560454,2187
560454,2188
137288,2188
465388,2203
467514,2194
147323,2184
390889,2184
46781,2184
269201,2184
416215,2203
268759,2184
30468,2184
325343,2184
466574,2184
272767,2184
602861,2184
27833,2184
278038,2204
103249,2198
103250,2200
92734,2184
204869,2184
448633,2184
545584,2184
230302,2186
370091,2182
592872,2203
592873,2203
28285,2184
29935,2184
103251,2184
103252,2184
103253,2184
103254,2184
109675,2184
388678,2184
254155,2184
254155,2188
165860,2184
241502,2184
241502,2188
241502,2199
391198,2188
391198,2199
358689,2184
85658,2184
254852,2184
527735,2184
510280,2199
296103,2188
559884,2181
439766,2183
418020,2184
552660,2184
552660,2187
549101,2187
521060,2189
466065,2195
479775,2200
492146,2709
269202,2184
271031,2184
307358,2184
287264,2188
108288,2188
85659,2184
254850,2184
286103,2184
28872,2188
441369,2184
154954,2184
446664,2184
160544,2184
72014,2184
246847,2184
381406,2184
26967,2183
287321,2181
287321,2184
287321,2709
52308,2188
37856,2184
238900,2184
330200,2184
499978,2184
499978,2187
499978,2188
499978,2200
499978,2203
478055,2187
509126,2187
202426,2183
202426,2184
202426,2187
202426,2188
144233,2183
144233,2184
144233,2187
144233,2188
144232,2183
144232,2184
144232,2187
144232,2188
540032,2183
540032,2184
540032,2187
540032,2188
540032,2193
540032,2200
540032,2203
343362,2184
247557,2194
223610,2184
336564,2184
500582,2187
336561,2188
602473,2191
588759,2193
336566,2199
520356,2200
336562,2203
431005,2188
346514,2184
346514,2187
346514,2188
346514,2203
32042,2184
396075,2184
518319,2187
468388,2188
85923,2183
340764,2184
340764,2187
340764,2188
85922,2187
44503,2183
44503,2184
44503,2187
44503,2188
44503,2193
44503,2203
406897,2183
406897,2184
406897,2187
406897,2188
406897,2193
406897,2203
438050,2183
438050,2184
438050,2187
438050,2188
438050,2193
438050,2203
208646,2184
451307,2184
116543,2184
116323,2184
437417,2184
262760,2184
360353,2184
25192,2184
24015,2184
108028,2184
106629,2184
110089,2184
410018,2178
410018,2181
410018,2184
410018,2187
410018,2188
410018,2193
410018,2194
410018,2202
410018,2203
571385,2184
561720,2184
577892,2203
502743,2188
274043,2184
274043,2187
274043,2188
274043,2193
274043,2200
274043,2203
402609,2199
414895,2184
284196,2181
284196,2184
301770,2184
278861,2184
26159,2184
586537,2187
184820,2191
184820,2205
184820,2203
142218,2184
158959,2187
355395,2188
327723,2184
381366,2184
283652,2184
406141,2184
454199,2184
454199,2187
332150,2184
35196,2188
157795,2183
34478,2184
34478,2203
157794,2193
425892,2188
568881,2184
568881,2187
568881,2200
568881,2203
573000,2187
582177,2188
577673,2203
40699,2184
40699,2187
109801,2200
576661,2184
576661,2203
245063,2184
435473,2184
373324,2184
390016,2184
27383,2184
208239,2184
517887,2184
573414,2184
537759,2182
537759,2186
537759,2198
537759,2204
100667,2183
105700,2184
100666,2184
95515,2184
400453,2189
340505,2193
100668,2188
404638,2188
404044,2184
74080,2183
74788,2184
24085,2188
278921,2193
335871,2184
205638,2184
261123,2187
355334,2184
209396,2184
303737,2184
405334,2184
60585,2184
148077,2188
28190,2184
465349,2184
465349,2203
96613,2188
74126,2188
180903,2184
319074,2184
291311,2194
238312,2184
238311,2184
594577,2184
554554,2188
561579,2199
24111,2184
84317,2184
28391,2184
531993,2183
514316,2183
514316,2184
514316,2187
514316,2188
557351,2199
583645,2202
30919,2184
395110,2184
519569,2188
424651,2193
28874,2188
538606,2184
538606,2193
25974,2184
25974,2188
28890,2184
156734,2184
469680,2184
23117,2184
293765,2184
274921,2187
390970,2194
260003,2194
253352,2184
546486,2181
546486,2184
492828,2187
526115,2191
535589,2193
590498,2195
571173,2184
302655,2181
506743,2181
506743,2184
280990,2181
280990,2184
280990,2194
337822,2199
336987,2181
263557,2183
263557,2187
281785,2184
311006,2180
311006,2188
311006,2191
311006,2207
323442,2189
397217,2195
332284,2199
312521,2184
546962,2184
245106,2184
245106,2187
245106,2188
245106,2203
406308,2183
341598,2184
341598,2188
43690,2194
400788,2200
400788,2203
191568,2184
191568,2187
191568,2188
191568,2203
580799,2182
580799,2184
580799,2188
580799,2198
580799,2204
580800,2182
580800,2184
580800,2188
580800,2198
580800,2204
580797,2182
580797,2184
580797,2188
580797,2198
580797,2204
580798,2182
580798,2184
580798,2188
580798,2198
580798,2204
327854,2184
32354,2194
27366,2184
330339,2184
331953,2187
26121,2184
310886,2184
392496,2184
392496,2193
299952,2184
155251,2184
155252,2184
440218,2203
30785,2187
345304,2184
525917,2184
410713,2187
572031,2195
307665,2184
303538,2184
163363,2184
430665,2184
216894,2184
129124,2184
602180,2184
26807,2184
520165,2184
26647,2188
137837,2184
122931,2183
146391,2187
183358,2200
172655,2187
172022,2184
172022,2187
172022,2188
40372,2184
40425,2186
40425,2204
27083,2184
27083,2187
27083,2188
27083,2193
175454,2182
175454,2198
175454,2204
462633,2184
527501,2184
592784,2187
557799,2188
507309,2184
507310,2184
85945,2183
277148,2184
85946,2187
85944,2183
85944,2184
85944,2187
85944,2188
408655,2184
258548,2184
258548,2186
258548,2188
353055,2184
353055,2188
326743,2193
311029,2184
311029,2186
311029,2187
311029,2188
311029,2199
311029,2203
311029,2204
552098,2184
552098,2186
552098,2204
326862,2184
326862,2199
87809,2184
26531,2188
305407,2183
213792,2184
343598,2187
228259,2188
248947,2184
387664,2184
121919,2183
121919,2187
44720,2184
87401,2184
371617,2184
68328,2187
234953,2188
234952,2188
234951,2188
559423,2184
110034,2184
361553,2184
424096,2184
184329,2184
74571,2184
219866,2183
219866,2184
219866,2185
219866,2187
219866,2188
219866,2196
219866,2197
219866,2202
219866,2665
250232,2184
316751,2184
265382,2184
205966,2184
205966,2187
205966,2188
73138,2187
37855,2184
37855,2188
27092,2188
263431,2183
263431,2184
263431,2187
263431,2188
290139,2184
155244,2184
350364,2183
350364,2184
567155,2180
356543,2184
356543,2203
567153,2206
88103,2184
159165,2183
107986,2184
557898,2187
259775,2188
111003,2184
159507,2184
600194,2180
487007,2187
531967,2195
43061,2184
361537,2184
410584,2184
588339,2184
91615,2184
111609,2187
193637,2193
39434,2189
193248,2187
73102,2188
117937,2203
46484,2183
241231,2184
29539,2184
164035,2181
317349,2203
569586,2203
223234,2184
255550,2200
88513,2184
247753,2184
247753,2187
22406,2184
22406,2187
22406,2347
22406,2193
273991,2180
273991,2206
165512,2184
172890,2186
449468,2186
449468,2204
90191,2187
23986,2188
156528,2188
24746,2188
70556,2188
318873,2189
119499,2191
78861,2183
78861,2184
78861,2187
78861,2188
78861,2193
78861,2203
26334,2188
110347,2183
166245,2178
166245,2656
166245,2180
166245,2182
166245,2183
166245,2184
166245,2185
166245,2187
166245,2188
166245,2189
166245,2191
166245,2193
166245,2195
166245,2196
166245,2197
166245,2199
166245,2201
166245,2681
166245,2207
166245,2203
50446,2184
510598,2184
67727,2184
88336,2184
51984,2194
74218,2184
586575,2184
284469,2184
277863,2187
449585,2181
449585,2184
259691,2184
259691,2187
259691,2188
552540,2183
552540,2187
43385,2183
43385,2184
43385,2187
43385,2188
43385,2193
43385,2203
78674,2184
78674,2187
78674,2203
69267,2200
69267,2203
177729,2182
177729,2186
177729,2198
177729,2204
289443,2184
402487,2184
561236,2184
561236,2203
400170,2184
238803,2200
506602,2200
219281,2184
185070,2184
513302,2184
474285,2184
264550,2188
187516,2184
344985,2184
326192,2184
147986,2188
178389,2183
178389,2184
178389,2187
178389,2188
178389,2193
178389,2203
509802,2184
172400,2184
316956,2184
452295,2188
328705,2194
304002,2184
467884,2184
107466,2184
369500,2194
101194,2184
247438,2184
261534,2184
314887,2199
97013,2184
29545,2183
29545,2184
29545,2188
531762,2183
531762,2184
531762,2187
531762,2188
531762,2193
531762,2203
530735,2181
530735,2184
530735,2187
530735,2188
530735,2195
530735,2203
531761,2183
531761,2184
531761,2187
531761,2188
531761,2193
531761,2203
533886,2183
533886,2184
533886,2187
533886,2188
533886,2193
