bg_id,id,type
154980,3,designer
154980,3,artist
154981,73499,designer
154983,73502,designer
154985,3,designer
154985,3,artist
154986,73503,designer
154987,73499,designer
154990,3,designer
154990,3,artist
154991,226,designer
154991,11856,artist
154993,59066,designer
154993,59066,artist
154994,3,designer
154994,3,artist
154996,73506,designer
154996,73506,artist
154998,3,designer
154998,3,artist
155003,3,designer
155003,3,artist
155013,3,designer
155013,3,artist
155021,73517,artist
155022,3,designer
155022,3,artist
155024,3,designer
155024,3,artist
155026,73520,designer
155026,73520,artist
155046,4194,designer
155048,3,designer
155048,3,artist
155052,3,designer
155052,3,artist
155053,3,designer
155053,3,artist
155056,11981,designer
155056,73525,designer
155056,11981,artist
155057,3,designer
155057,3,artist
155060,3,designer
155060,3,artist
155062,3,designer
155062,3,artist
155063,3,designer
155063,73527,artist
155064,3,designer
155064,3,artist
155066,3,designer
155066,3,artist
155067,74101,artist
155071,73514,designer
155071,22939,artist
155107,12735,designer
155107,12735,artist
155123,73543,designer
155123,73543,artist
155136,3,designer
155136,73785,artist
155142,3,designer
155142,3,artist
155144,16497,designer
155144,52046,artist
155149,226,designer
155149,11856,artist
155150,1687,designer
155150,2728,designer
155151,987,designer
155151,51732,designer
155153,3,designer
155153,3,artist
155167,3,designer
155167,3,artist
155176,73574,designer
155185,27975,designer
155185,3,artist
155193,73719,designer
155193,73720,artist
155194,1319,designer
155195,4700,designer
155195,4700,artist
155198,3,designer
155198,3,artist
155201,94,designer
155201,94,artist
155205,3,designer
155205,3,artist
155212,3,designer
155212,3,artist
155213,73580,designer
155213,66132,artist
155213,73581,artist
155214,73461,designer
155214,73461,artist
155216,73662,designer
155231,73595,designer
155231,73596,designer
155231,111558,artist
155231,73661,artist
155231,14594,artist
155235,73597,designer
155235,59034,artist
155236,73598,designer
155236,3,artist
155237,73601,designer
155237,73598,designer
155237,73601,artist
155241,31840,designer
155241,31839,designer
155241,8056,designer
155241,61106,designer
155241,69836,designer
155241,73602,designer
155241,31841,designer
155241,8058,designer
155241,73604,designer
155241,73603,designer
155241,8056,artist
155243,3,designer
155243,3,artist
155246,6940,designer
155246,6941,designer
155246,11825,artist
155247,3735,designer
155253,43211,designer
155253,74168,designer
155256,3,designer
155256,3,artist
155257,2961,designer
155257,36911,artist
155257,11856,artist
155323,5,designer
155326,71661,designer
155326,71659,designer
155326,71660,designer
155326,71662,artist
155351,73615,designer
155351,73617,designer
155353,37746,designer
155353,37746,artist
155367,3,designer
155367,3,artist
155374,3,designer
155374,3,artist
155391,3,designer
155391,3,artist
155400,3,designer
155400,3,artist
155409,3,designer
155409,3,artist
155410,3,designer
155410,3,artist
155413,3878,designer
155413,50836,designer
155413,3878,artist
155413,1893,artist
155415,1718,designer
155415,90934,artist
155415,11699,artist
155415,1893,artist
155425,43670,designer
155425,43670,artist
155435,3,designer
155435,3,artist
155436,3,designer
155436,3,artist
155438,3,designer
155438,3,artist
155439,43670,designer
155439,43670,artist
155447,73797,designer
155447,73797,artist
155452,66840,designer
155452,73638,artist
155481,73648,designer
155481,38998,artist
155487,73653,designer
155487,73655,artist
155487,73657,artist
155487,55966,artist
155487,73656,artist
155490,3,designer
155490,3,artist
155491,812,designer
155491,46618,artist
155498,3,designer
155498,3,artist
155502,67072,designer
155502,66840,artist
155511,3,designer
155511,3,artist
155514,3,designer
155514,3,artist
155518,3,designer
155518,3,artist
155523,3,designer
155523,3,artist
155526,3,designer
155526,3,artist
155529,3,designer
155529,3,artist
155561,73704,designer
155561,73704,artist
155580,51831,designer
155580,29963,artist
155581,29963,designer
155581,29963,artist
155583,3,designer
155583,3,artist
155584,73721,designer
155584,73722,artist
155585,29963,designer
155585,73723,artist
155586,41794,designer
155586,29963,artist
155587,73724,designer
155587,73723,artist
155589,3,designer
155589,3,artist
155590,3,designer
155590,3,artist
155596,3,designer
155596,3,artist
155597,3,designer
155597,3,artist
155598,3,designer
155598,3,artist
155599,3,designer
155599,3,artist
155600,3,designer
155600,3,artist
155601,3,designer
155601,3,artist
155602,3,designer
155602,3,artist
155631,3,designer
155631,3,artist
155657,63891,designer
155657,63892,designer
155657,76552,artist
155657,63891,artist
155664,591,designer
155664,2125,designer
155668,66008,designer
155668,66008,artist
155668,69500,artist
155674,73749,designer
155674,73750,artist
155674,73751,artist
155681,73660,designer
155682,73752,designer
155684,73755,designer
155684,73755,artist
155690,10984,designer
155690,10984,artist
155696,73774,designer
155697,3,designer
155697,3,artist
155698,73761,artist
155701,3,designer
155701,3,artist
155704,3,designer
155704,3,artist
155705,72762,designer
155705,72761,designer
155707,3,designer
155707,3,artist
155709,8873,designer
155709,74964,artist
155710,3,designer
155710,3,artist
155711,3,designer
155711,3,artist
155712,73538,designer
155733,73775,designer
155733,73775,artist
155734,70335,designer
155734,70335,artist
155735,73776,designer
155735,73778,designer
155735,73779,designer
155735,73777,designer
155738,1592,designer
155739,131721,designer
155739,57005,designer
155739,3,artist
155741,73841,designer
155741,73842,artist
155743,3,designer
155743,3,artist
155746,3,designer
155746,3,artist
155747,3,designer
155747,3,artist
155747,135021,artist
155748,55873,designer
155748,73780,artist
155748,73781,artist
155749,73462,designer
155749,73835,artist
155749,73462,artist
155750,3,designer
155750,3,artist
155753,3,designer
155753,3,artist
155754,7217,designer
155754,11831,artist
155755,73782,designer
155755,73783,artist
155755,73784,artist
155756,73786,designer
155756,73787,artist
155762,73789,designer
155762,73789,artist
155763,5245,designer
155763,5245,artist
155765,3,designer
155765,3,artist
155767,2378,designer
155769,3,designer
155769,3,artist
155777,3,designer
155777,3,artist
155780,58984,designer
155782,10732,designer
155782,461,designer
155782,63947,artist
155792,73856,designer
155794,1268,designer
155794,3,artist
155812,1268,designer
155812,3,artist
155813,1268,designer
155813,3,artist
155815,3,designer
155815,3,artist
155830,3,designer
155830,3,artist
155831,70227,designer
155833,1268,designer
155833,3,artist
155834,1268,designer
155834,3,artist
155837,3,designer
155837,3,artist
155843,7034,designer
155844,29003,designer
155844,73801,designer
155844,29003,artist
155844,73801,artist
155845,1268,designer
155845,3,artist
155847,1268,designer
155847,3,artist
155848,1268,designer
155848,3,artist
155849,1268,designer
155849,3,artist
155850,1268,designer
155850,3,artist
155854,8236,designer
155854,9416,designer
155872,3,designer
155872,3,artist
155881,142104,artist
155881,142103,artist
155881,142102,artist
155886,3,designer
155886,3,artist
155902,71260,designer
155902,71260,artist
155904,1268,designer
155904,3,artist
155906,1268,designer
155906,3,artist
155907,73346,designer
155908,1268,designer
155908,3,artist
155910,1268,designer
155910,3,artist
155911,1268,designer
155911,3,artist
155914,1268,designer
155914,3,artist
155915,1268,designer
155915,3,artist
155919,73814,designer
155919,73814,artist
155922,42166,designer
155922,42166,artist
155925,73815,designer
155925,71139,artist
155929,3,designer
155929,3,artist
155931,3,designer
155931,3,artist
155932,3,designer
155932,3,artist
155955,73852,designer
155955,73852,artist
155956,3,designer
155956,3,artist
155957,3,designer
155957,3,artist
155958,1268,designer
155958,3,artist
155967,73833,designer
155967,73832,artist
155968,1462,designer
155971,71946,designer
155971,71945,designer
155971,71946,artist
155984,73834,artist
155985,3,designer
155985,3,artist
155990,70744,designer
155990,70744,artist
155992,3,designer
155992,3,artist
155997,3,designer
155997,3,artist
155998,3,designer
155998,3,artist
156005,5415,designer
156005,5416,designer
156011,13501,designer
156013,69226,designer
156019,73839,designer
156024,3,designer
156024,3,artist
156029,3,designer
156029,3,artist
156030,3,designer
156030,3,artist
156035,3,designer
156035,3,artist
156046,11191,designer
156047,3,designer
156047,3,artist
156050,50009,designer
156050,50009,artist
156056,96,designer
156073,73846,designer
156095,2477,designer
156095,2477,artist
156098,3,designer
156098,3,artist
156110,16670,designer
156110,16670,artist
156115,3,designer
156115,3,artist
156120,3,designer
156120,73785,artist
156132,1268,designer
156132,3,artist
156133,2619,designer
156133,2620,designer
156133,64160,artist
156134,1268,designer
156134,3,artist
156135,1268,designer
156135,3,artist
156170,11101,designer
156170,12732,artist
156171,74018,designer
156171,3,artist
156173,63423,designer
156173,63423,artist
156174,5006,designer
156174,4431,designer
156174,5005,designer
156176,53014,designer
156176,53014,artist
156179,63635,designer
156181,67277,designer
156181,67277,artist
156193,1268,designer
156193,3,artist
156195,1268,designer
156195,3,artist
156206,73899,designer
156206,73899,artist
156208,70681,designer
156209,70681,designer
156212,10289,designer
156213,73936,designer
156213,12627,artist
156215,3,designer
156215,3,artist
156216,3,designer
156216,3,artist
156217,3,designer
156217,3,artist
156220,73912,designer
156223,74003,designer
156223,74003,artist
156226,73917,designer
156226,40864,artist
156228,73964,designer
156228,73964,artist
156233,3508,designer
156233,56833,designer
156233,60380,designer
156240,4274,designer
156240,4274,artist
156241,4274,designer
156241,4274,artist
156242,4274,designer
156242,4274,artist
156244,4274,designer
156244,4274,artist
156250,73461,designer
156250,73461,artist
156256,73461,designer
156256,73461,artist
156258,1268,designer
156258,3,artist
156260,73461,designer
156260,73461,artist
156261,75497,designer
156261,75497,artist
156264,3,designer
156264,3,artist
156265,1268,designer
156265,3,artist
156267,3,designer
156267,3,artist
156268,1268,designer
156268,3,artist
156273,1268,designer
156273,3,artist
156284,73957,designer
156287,9056,designer
156287,72469,artist
156287,59142,artist
156291,11378,designer
156292,73961,designer
156292,73991,artist
156292,73992,artist
156302,3,designer
156302,3,artist
156303,41252,designer
156303,74032,artist
156315,73989,designer
156315,73989,artist
156316,6604,designer
156316,6605,designer
156316,50190,artist
156328,74011,designer
156328,74012,designer
156328,76282,artist
156333,73974,designer
156333,73974,artist
156342,3,designer
156342,3,artist
156353,3,designer
156353,3,artist
156354,3,designer
156354,3,artist
156355,73850,designer
156356,2477,designer
156356,65633,artist
156357,73979,designer
156368,73979,designer
156369,73984,designer
156369,3,artist
156370,3,designer
156370,3,artist
156375,3,designer
156375,3,artist
156376,3,designer
156376,3,artist
156381,15361,designer
156381,76018,designer
156381,15361,artist
156389,74046,designer
156389,51584,artist
156390,3,designer
156390,3,artist
156395,73998,designer
156405,3,designer
156405,3,artist
156411,3,designer
156411,3,artist
156412,42166,designer
156412,42166,artist
156414,74001,designer
156414,74002,artist
156415,72206,designer
156415,70324,designer
156415,72461,designer
156415,72206,artist
156418,47090,designer
156427,74005,designer
156427,3572,designer
156427,3572,artist
156428,74005,designer
156428,3572,artist
156437,73955,designer
156441,67681,designer
156441,67953,artist
156441,33148,artist
156441,19233,artist
156446,2477,designer
156446,2477,artist
156452,9510,designer
156452,5125,designer
156473,337,designer
156473,20072,artist
156473,1893,artist
156480,74026,designer
156480,74026,artist
156481,62260,designer
156481,67952,artist
156544,74070,designer
156544,74070,artist
156545,39781,designer
156545,39781,artist
156545,42452,artist
156555,74666,designer
156559,3,designer
156559,3,artist
156564,65404,designer
156564,65404,artist
156570,138,designer
156570,608,designer
156570,2570,designer
156586,74087,designer
156586,63938,artist
156597,8799,designer
156597,48293,designer
156597,8800,designer
156597,11831,artist
156600,42428,designer
156601,67502,designer
156602,67502,designer
156605,74093,designer
156605,74093,artist
156609,74096,designer
156609,74292,artist
156609,74291,artist
156609,74288,artist
156609,74293,artist
156609,74289,artist
156609,74290,artist
156615,74188,designer
156615,74963,artist
156617,69077,designer
156636,74299,designer
156636,74300,designer
156636,74299,artist
156636,74300,artist
156640,4287,designer
156640,4287,artist
156656,74117,designer
156658,74118,designer
156658,74119,designer
156658,74119,artist
156659,2617,designer
156659,41323,artist
156659,12935,artist
156661,1659,designer
156661,364,designer
156661,140,artist
156668,74042,designer
156668,74042,artist
156670,9496,designer
156670,57823,artist
156670,862,artist
156676,74428,designer
156680,4350,designer
